nr_convenio;id_proposta
888396;1453897
915808;1667330
765521;405645
917498;1684751
799725;818395
708528;100518
877301;1369183
892875;1421940
805023;855362
914419;1657401
752892;373118
726914;46692
791628;736742
994533;2185720
788508;760979
870169;1318637
915350;1682902
972193;2012614
734802;290876
906245;1600399
822502;970309
912893;1666994
977898;2106730
750920;365381
874861;1360082
724012;135196
928755;1746081
986590;2147205
978487;2121082
929193;1764621
887311;1471592
826998;1070783
948138;1920373
837162;1114728
982553;2116797
942066;1891136
817450;987904
930048;1773386
990061;2119683
962669;1969792
830193;1060874
764008;510183
742522;197451
798080;726051
972045;1973749
845067;1173267
939556;1830180
707756;65664
722489;64593
996094;2121273
819305;980505
890810;1472279
778422;592682
776596;583883
715840;120783
838357;1061029
870531;1332476
709543;104845
703920;61451
796089;790528
942494;1882000
783824;725574
779514;583769
816298;904111
913245;1666478
988204;2155410
721322;111270
754466;359124
984606;2145503
891103;1470600
909111;1610096
716082;81481
857425;1273965
876368;1378510
727749;107441
900127;55780
757754;478066
712973;51264
809032;856565
757379;421175
866010;1331860
738913;190821
922071;1728725
831561;1069942
796781;775702
774348;608626
995451;2187758
978583;2098359
828713;1056322
989739;2075517
700820;17005
729943;133270
750330;327921
800353;820504
890421;1424681
880727;1399043
974543;2030524
787890;713156
718757;59720
743721;289956
767973;534433
860274;1257311
903749;1586182
987269;2124535
849557;1232648
845256;1173703
894707;1514430
825397;1036935
766281;509411
845712;1172988
781545;661196
986043;2119906
995228;2185101
976161;2093410
748357;217684
755308;357181
727349;41264
708682;103204
749690;344616
717538;114555
738957;216420
731753;96771
899227;1538040
792643;762768
981276;2121900
974354;2030616
734549;206769
867270;1333239
736161;304888
903243;1534542
844013;1169989
798522;807634
776885;576062
929208;1764636
878142;1337354
711787;120046
951123;1938133
866785;1337632
790288;732542
700622;11587
821000;1005299
789073;732238
829673;1061540
950523;1856917
756847;480840
886671;1420072
975906;2089112
823983;1017639
941185;1849103
863625;1289624
830585;1069710
956058;1963557
717827;134963
884732;1426186
868888;1341836
871772;1352136
816918;946177
955339;1946554
979988;2125988
864690;1341729
823191;985107
783923;717576
758914;507038
945928;1895027
825260;1025846
703171;37376
964128;1994620
850650;1174293
815174;923137
845362;1169558
873290;1336399
915256;1664095
878541;1370163
702869;20294
794395;746649
783038;728219
768124;536563
709872;62363
703186;45944
708115;78538
850114;1246717
895002;1522256
746079;283369
825745;1017407
884662;1425716
872368;1332323
990471;2112628
749846;333736
715586;138432
741677;286433
858496;1168552
986999;2112762
820967;1021370
756759;479255
734619;245143
842031;1130523
771758;607365
905164;1551571
858043;1277571
988385;2118161
746445;206924
918702;1662869
841441;1129922
909305;1612323
922004;1727042
980266;2123392
962774;1987630
790383;722591
737218;213205
991790;2132133
934393;1796709
725704;59569
859068;1285653
771612;610300
813490;920001
955645;1960766
902685;1571345
969905;1968043
837529;1116832
720982;108979
878093;1375236
852776;1214596
757682;497765
765316;528329
886011;1419555
877673;1335638
757457;495521
967258;1966372
701943;6831
818805;989495
963381;1970117
784894;719795
977046;2091780
825081;1020699
900786;1555675
800038;809586
708085;125853
930130;1750561
762162;507552
741734;251062
994311;2116143
950750;1931804
961159;1975306
808332;863206
957959;1977365
919141;1697486
862985;1267946
929232;1749589
919365;1714957
845374;1166259
760619;416983
856826;1242801
838174;1100836
794327;809894
869570;1336939
709195;97889
764705;516322
973509;2004930
729215;170672
984579;2145721
852711;1175107
819342;980792
995477;2180686
850540;1213297
937134;1821289
833857;1084100
740222;306278
968680;2023624
977274;2085904
702468;33911
824506;989043
874973;1339895
834461;1056203
889083;1426178
890932;1472091
881702;1406263
745592;298348
925898;1743109
916715;1680162
806394;859970
883456;1459252
909061;1613405
924106;1718181
712723;136044
949596;1932114
933627;1792701
971140;1965034
843028;1158583
879363;1388598
977154;2089372
939547;1802903
909926;1659257
916129;1690490
744167;247317
828061;1066914
746440;204309
876168;1295972
832904;1059353
766141;528949
949434;1904023
744545;211319
828907;1059853
781690;657912
750640;296014
996186;2112226
858297;1281578
956234;1964404
911232;1661671
862605;1287636
766535;436127
991324;2098096
959945;1968925
896883;1515488
714890;127045
807285;854689
900689;1552855
818220;994648
885821;1421374
741184;319369
945089;1901659
730665;124554
888969;1486325
881932;1313293
739808;287081
989810;2094196
875222;1370324
728931;164269
740936;315918
854827;1273120
789445;773723
828927;1055675
980462;2121293
823839;1029509
800349;769008
877384;1356347
804049;875128
751990;362721
767111;496525
854893;1273737
943287;1868844
944847;1855188
804387;856531
791460;700592
887554;1421693
983700;2123737
899165;1533937
711815;98560
837341;1112803
729662;125956
704233;57559
995089;2188320
901217;1536467
706016;103874
805217;849900
726909;167973
907919;1588563
895149;1423611
862920;1257948
764327;527380
892096;1517972
725853;147922
883808;1458064
711749;113670
721317;141207
886523;1500427
991564;2162208
962873;1985118
775880;623433
761875;516144
700484;12712
966375;1981234
994919;2178926
708157;39663
713637;79186
860934;1259144
798057;816997
884445;1426079
990224;2158312
922098;1672010
777471;591902
747741;218569
811846;857729
878428;1384984
995225;2187278
765692;524973
939872;1820888
853144;1213872
989715;2157857
741116;314156
888339;1472291
959938;1971934
957069;1974943
919488;1684206
989431;2156367
971823;2007541
957807;1969004
714302;71200
760626;444881
931316;1783461
910924;1666203
829956;1060777
720892;110667
743972;210075
914182;1659407
982619;2135521
934830;1799800
846565;1173140
787665;749749
758582;477720
983348;2142498
740890;309421
795192;809554
701473;13567
862770;1177069
910447;1659171
887587;1422152
734713;250265
903554;1531846
713797;133642
789304;766226
795939;772756
800914;827394
714229;58833
885607;1420109
876322;1342008
972177;2034893
712768;100052
801370;850060
777076;643266
990979;2158585
893175;1471155
844015;1175468
950112;1939998
893586;1519692
721289;68813
925092;1712068
862629;1288829
707521;71557
956714;1973993
986926;2126389
717611;134854
888322;1474462
928201;1745292
827192;1075149
808998;855570
758971;472095
744110;286406
843971;1176807
947248;1913734
907402;1611458
942307;1855926
738426;297641
870134;1334399
945637;1909547
936880;1748617
881975;1372293
935913;1805859
937133;1821382
749906;327820
940393;1823775
874588;1338564
964494;1992581
794215;767826
705993;62507
884428;1419460
795888;754728
764805;514821
760547;486157
971801;2002414
830017;1070827
934062;1746647
824782;1029941
757102;454093
806000;856710
910512;1661994
777066;625063
776688;621842
911548;1673960
781148;611632
903787;1536661
858739;1160816
928672;1750521
813947;866259
782184;605667
730272;138145
936681;1816929
965610;1998438
899133;1536876
792114;730300
840797;1067099
936151;1807776
828386;1059149
826364;1036282
971891;2038093
826307;1040508
909599;1614844
835772;1058438
764101;507806
878025;1381863
960903;1983300
767226;454744
851442;1252031
850913;1255081
949772;1936565
975653;2093488
701327;7099
746224;325289
759721;455899
953377;1948666
868391;1348318
704647;37369
762543;508488
908263;1610823
813216;912194
753798;291679
834235;1084274
898045;1532005
980049;2115373
927868;1754122
791164;783289
987525;2067144
963434;1990846
766057;495873
869707;1357081
765457;457902
902923;1567452
932690;1791350
888567;1505327
734036;296044
846621;1162122
986417;2138706
820669;1004646
893356;1481502
719029;67397
866605;1332865
821371;996716
936425;1748858
966394;2001999
737423;306715
805700;858261
788986;722933
740818;294326
798959;810777
837578;1118612
950800;1914652
742917;256559
967702;2014204
768515;473458
915648;1690288
787378;744723
742611;312182
799623;818232
910662;1663059
929485;1759543
870894;1335169
935940;1805941
730066;176994
868622;1334263
802927;855735
751494;324532
703513;54690
737381;198751
945210;1900652
960644;1970210
918000;1703155
830403;1068102
970284;2031581
909558;1604096
847328;1160144
715613;141077
862313;1244738
720233;96291
962183;1977090
856934;1247431
960246;1969417
802269;836291
791409;716568
747575;326288
984714;2122347
828684;1056301
985036;2116994
762669;452708
765079;494703
734821;303712
787668;757474
752120;371351
910786;1661951
877697;1337016
794251;811824
854166;1272904
830760;1059601
927965;1758271
908262;1614421
918426;1682202
763554;462190
725874;112333
826759;1063448
744650;315764
941707;1887196
756312;448835
736312;205722
901453;1532291
779256;592300
863447;1287089
762359;501003
844258;1171516
764260;457196
728883;177187
738594;211671
823779;1012818
958263;1964536
715107;115969
805195;864142
953474;1949659
888343;1489453
831240;1082760
720478;103586
961816;1983194
751123;359586
933584;1792654
860778;1258774
739873;287859
892270;1511320
899645;1536359
717997;86522
954314;1946645
912033;1671850
964329;1997030
958446;1965207
827531;1073784
825407;1005243
932799;1791593
952383;1944815
854513;1270304
728739;105124
768453;532471
899474;1537546
921540;1726792
989876;2112431
847816;1162244
802838;852598
816286;939428
749662;337324
847070;1157253
792136;718298
824324;1012066
848052;1207095
798939;817636
826407;1030667
760975;434569
747472;324901
939968;1816736
941347;1855707
946867;1927860
752558;350487
795971;721076
814893;925764
840830;1129634
790480;764509
837814;1066902
728044;128101
856734;1164256
952535;1947998
761087;429105
749694;335073
818188;1020049
804396;862644
777939;601331
995540;2112244
811787;911080
903536;1538278
870460;1337278
880800;1401957
927453;1756728
791586;716627
879912;1327690
849824;1210354
862526;1288589
912561;1658532
743338;203062
787821;752473
739691;316812
893963;1478705
782560;712351
864704;1295249
875454;1372099
894400;1470919
759408;494560
718516;109979
917336;1675356
805962;850187
734663;209643
948119;1910275
986286;2148419
804850;866696
899575;1540563
807065;858871
962169;1975696
920531;1716482
942688;1887409
890587;1511824
778796;653603
705891;60706
980414;2127116
991004;2159012
800499;816937
884079;1423977
765494;500209
796015;790461
911938;1673012
966144;1994249
801377;851467
976934;2091127
771461;572107
963270;1995046
994617;2185237
900772;1555667
730614;60357
860080;1254632
706967;72895
857851;1280956
903855;1586136
878244;1313200
938637;1824561
776478;607804
821075;994972
747931;294006
832087;1056329
773377;610120
728453;175029
709570;86571
874235;1335879
914624;1687297
766424;523827
938315;1824740
936062;1756207
781776;649135
886968;1422886
991029;2159342
915170;1666119
796671;766463
765712;527078
805660;862646
799999;778877
717442;106607
918483;1684107
812434;916936
930125;1743301
704027;47434
855766;1270490
938894;1825450
878672;1369198
797576;816523
782951;712525
821765;1003179
925500;1718858
701137;18149
787096;750846
929562;1753359
894248;1511630
784217;718227
779113;588254
923978;1731430
746773;304126
737866;289450
823756;995735
937900;1776854
771356;605172
882887;1418616
974072;2030819
741829;246932
863727;1290365
753264;317427
973467;2041158
770127;593319
819004;1005901
898594;1551105
817890;1003478
893090;1519145
828030;1068981
910297;1659492
896946;1523200
821276;982195
951253;1944592
794963;795064
757023;467397
867688;1324926
786821;759538
753657;373664
973496;2021349
835553;1065746
912538;1655406
867766;1327760
951799;1935456
784910;728677
996350;2188573
871793;1332966
734101;285028
723949;144288
936090;1770570
988116;2152620
745607;317691
775886;631051
788552;737094
994087;2186080
766563;508909
977231;2090440
793687;786450
780008;652764
714527;120350
723948;112255
910684;1661454
704188;78382
800057;811389
959322;1975656
858067;1279465
858224;1275453
966055;2000275
911806;1666162
708444;67007
977689;2091379
857527;1271847
849378;1205888
966846;2005239
762123;482855
925354;1730866
760129;482634
952662;1943805
936054;1746813
906531;1609965
825771;1039272
897819;1541477
934095;1793824
919614;1716497
918258;1680993
895739;1424684
825813;973489
950444;1922681
766005;448723
823017;1004541
813252;918778
813264;907469
777304;651137
863874;1289867
924075;1733263
987908;2139213
912282;1665062
923700;1673452
845106;1168578
995260;2175481
862379;1157291
774516;559097
729461;91980
852720;1263558
950104;1938905
931479;1775672
744715;323808
740764;215979
818271;1011057
972705;2038448
764710;449518
801644;855356
807997;847935
818299;1017354
775946;606940
992343;2170128
943419;1857564
779530;588718
758091;454023
829712;1065729
712613;115439
903905;1581946
939455;1823815
793842;724850
747411;321016
977114;2093941
898946;1538811
840787;1117199
888058;1481508
790423;732378
764801;521765
795358;727189
871693;1332421
971900;1985861
722172;102477
951369;1935171
923680;1660464
716493;115160
753453;376250
786560;746125
879730;1338753
954988;1910681
790493;775634
746211;325232
736208;291712
796218;811329
837274;1109528
922653;1729183
829472;1058273
742084;255798
736059;292000
881238;1403650
974356;2031177
732642;194794
831910;1077720
734169;198261
957156;1966241
971493;2037794
952901;1946457
748593;311498
705633;51061
898422;1543773
709142;126124
913914;1656258
830427;1068196
891226;1442146
970713;2035456
966551;1991129
864439;1326327
960444;1968002
864429;1327015
944340;1854384
759161;474314
740411;288459
760824;512648
856432;1280127
785566;728580
938399;1751386
932818;1791628
950695;1937881
793276;773014
947525;1924153
880306;1329594
906302;1600521
738076;313686
904856;1593744
791120;729697
889314;1420451
918518;1683763
800065;777005
918725;1663662
964696;1992021
709403;125523
701906;19059
789599;739581
709745;93663
732382;207637
797729;792774
723330;89698
940030;1828282
959540;1970742
984240;2144852
769434;577050
786967;742449
880918;1402239
826675;1051630
870026;1356085
753519;306504
911521;1667120
738590;295189
962237;1978269
774258;601833
762182;522183
932529;1750289
874330;1335846
863217;1286025
888794;1482996
804476;861628
718328;109224
898522;1551195
804647;860467
849676;1224878
782773;722135
971199;2034912
849364;1204675
947915;1911946
917037;1684786
785749;733719
835586;1065019
738258;295188
891752;1515084
925135;1732788
972185;1987711
851580;1261294
737166;256507
819727;987068
973475;2039673
977994;2108643
785481;732079
